sensor_id,09/01/2013,09/02/2013,09/03/2013,09/04/2013,09/05/2013,09/06/2013,09/07/2013,09/08/2013,09/09/2013,09/10/2013,09/11/2013,09/12/2013,09/13/2013,09/14/2013,09/15/2013,09/16/2013,09/17/2013,09/18/2013,09/19/2013,09/20/2013,09/21/2013,09/22/2013,09/23/2013,09/24/2013,09/25/2013,09/26/2013,09/27/2013,09/28/2013,09/29/2013,09/30/2013,
576,400.000000,399.666667,1446.333333,1395.000000,1363.666667,1404.666667,729.333333,430.333333,1401.000000,1294.000000,1275.000000,1430.000000,1275.000000,739.333333,425.333333,1367.666667,1259.000000,1229.666667,1232.333333,1143.333333,772.000000,451.666667,1247.333333,1327.666667,1313.666667,1210.666667,1131.000000,711.000000,406.000000,1231.666667,
577,399.333333,392.333333,1457.000000,1387.333333,1348.333333,1385.666667,745.333333,432.333333,1410.000000,1298.000000,1264.666667,1423.000000,1277.666667,735.666667,423.000000,1369.666667,1275.333333,1249.000000,1232.333333,1147.000000,779.000000,454.666667,1254.333333,1320.333333,1308.000000,1205.666667,1128.000000,711.333333,432.000000,1287.000000,
578,413.000000,411.333333,1465.333333,1381.000000,1361.000000,1396.666667,750.000000,446.000000,1410.333333,1300.333333,1261.666667,1424.000000,1277.333333,760.666667,442.666667,1356.666667,1267.666667,1237.000000,1219.000000,1157.333333,783.666667,477.000000,1257.333333,1332.333333,1291.000000,1210.333333,1252.333333,755.333333,447.333333,1271.333333,
579,93.333333,95.333333,450.000000,451.666667,530.333333,395.000000,161.000000,105.666667,651.666667,516.000000,434.000000,368.333333,299.666667,145.666667,102.000000,441.333333,470.666667,407.333333,422.666667,321.333333,175.333333,108.000000,400.000000,515.333333,367.666667,452.666667,369.666667,147.666667,101.000000,372.000000,
580,247.000000,226.333333,416.333333,424.666667,487.666667,422.333333,352.666667,254.000000,526.666667,507.333333,409.666667,373.000000,nan,377.666667,252.666667,427.000000,458.666667,408.333333,425.666667,404.000000,362.000000,243.000000,456.000000,464.000000,410.666667,355.666667,405.666667,359.000000,250.666667,411.666667,
581,168.666667,137.000000,471.333333,513.333333,405.000000,482.000000,261.000000,179.000000,387.666667,396.333333,399.333333,170.000000,nan,299.333333,172.333333,377.000000,356.000000,370.666667,360.666667,343.666667,287.333333,169.333333,333.666667,376.666667,358.666667,342.666667,339.666667,271.333333,164.333333,318.000000,
582,142.333333,148.000000,718.333333,688.333333,665.333333,544.666667,264.000000,168.666667,669.000000,660.000000,574.666667,594.333333,519.000000,256.666667,170.333333,596.333333,633.000000,586.000000,557.666667,515.333333,245.666667,166.333333,601.000000,655.000000,644.000000,589.333333,523.000000,285.333333,156.000000,572.000000,
583,129.000000,90.333333,128.000000,147.000000,125.000000,162.000000,182.333333,114.333333,142.666667,137.666667,150.333333,138.333333,180.333333,176.666667,117.000000,134.666667,154.333333,149.666667,146.666667,188.000000,151.333333,121.666667,145.666667,143.666667,152.666667,153.666667,157.666667,182.000000,116.666667,153.000000,
584,238.000000,134.333333,952.333333,899.333333,881.000000,824.666667,222.333333,291.666667,nan,926.666667,873.000000,886.333333,753.000000,300.666667,289.333333,850.000000,879.333333,850.666667,792.000000,698.333333,319.666667,269.666667,779.333333,918.000000,852.333333,834.666667,740.333333,307.333333,277.666667,799.666667,
585,48.333333,42.666667,122.000000,119.333333,131.666667,132.666667,58.666667,55.666667,nan,119.333333,127.666667,134.333333,130.333333,82.000000,57.000000,131.000000,115.333333,122.666667,125.000000,125.666667,94.000000,51.666667,124.000000,110.000000,125.333333,120.666667,117.333333,94.333333,57.333333,122.333333,
586,1016.000000,1042.333333,1782.333333,1818.666667,1802.000000,1877.333333,1332.333333,1162.000000,1837.000000,1857.333333,1849.000000,1827.000000,2022.000000,1428.333333,1236.666667,1746.333333,1777.666667,1823.333333,1815.000000,1851.000000,1313.000000,1092.333333,1845.333333,1797.000000,1727.000000,1778.666667,1751.000000,1255.333333,1081.666667,1798.000000,
587,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,
588,280.666667,891.666667,55.666667,52.000000,54.000000,52.333333,16.333333,280.666667,891.666667,50.666667,54.000000,54.000000,60.000000,19.333333,18.000000,891.666667,57.000000,56.666667,62.333333,59.000000,21.666667,17.000000,891.666667,59.666667,56.666667,55.333333,55.666667,21.000000,13.666667,891.666667,
589,105.000000,88.333333,538.666667,501.666667,518.666667,527.666667,194.666667,114.333333,455.666667,574.333333,532.666667,531.666667,511.666667,169.666667,106.333333,499.000000,452.000000,482.666667,490.333333,492.666667,183.333333,105.333333,440.333333,523.333333,429.333333,606.666667,512.000000,177.333333,109.000000,567.000000,
590,120.333333,110.333333,1276.666667,1348.000000,1255.000000,1251.333333,283.666667,127.666667,1291.000000,1351.666667,1344.333333,1404.333333,1198.000000,290.666667,141.333333,1290.666667,1442.333333,1338.000000,1324.666667,1137.333333,316.333333,138.666667,1347.000000,1389.000000,1436.333333,1414.666667,1251.333333,303.000000,135.333333,1378.666667,
591,652.000000,935.666667,979.666667,997.666667,1068.666667,1083.333333,921.000000,569.333333,1419.000000,1030.666667,1037.333333,1048.666667,1052.333333,864.000000,547.666667,1395.333333,1017.333333,1067.000000,920.666667,1122.333333,966.333333,592.000000,1396.000000,1024.666667,1015.000000,1100.666667,1053.666667,961.333333,581.333333,1454.666667,
592,20.000000,467.333333,843.333333,81.666667,85.666667,85.666667,35.666667,22.333333,863.000000,74.000000,75.333333,86.666667,97.000000,25.333333,23.000000,844.000000,82.666667,85.333333,84.666667,93.000000,28.333333,20.666667,843.333333,88.666667,88.333333,90.333333,87.666667,38.666667,21.333333,89.333333,
593,20.000000,79.333333,78.333333,81.000000,84.000000,88.666667,36.333333,23.000000,79.333333,71.333333,76.333333,85.666667,96.000000,25.333333,23.333333,84.333333,81.333333,81.666667,83.000000,88.000000,29.666667,20.666667,82.666667,85.666667,84.666667,89.000000,83.333333,39.000000,22.000000,90.000000,
594,25.666667,116.000000,157.333333,90.333333,92.666667,97.000000,39.333333,25.000000,151.666667,76.666667,86.333333,88.000000,107.333333,28.333333,23.333333,98.000000,83.333333,89.000000,87.666667,97.333333,31.333333,22.333333,85.000000,90.666667,91.333333,90.000000,91.000000,42.333333,23.666667,93.000000,
595,19.000000,118.000000,160.000000,87.666667,98.000000,98.333333,29.000000,20.333333,156.000000,72.666667,74.333333,90.000000,101.333333,23.000000,21.000000,173.333333,79.333333,82.000000,81.000000,83.666667,27.000000,37.666667,157.333333,95.666667,91.333333,98.333333,109.333333,51.000000,21.000000,92.666667,
596,23.333333,79.000000,85.333333,101.000000,111.666667,124.666667,40.000000,19.333333,78.666667,86.333333,86.000000,104.000000,125.000000,27.333333,24.666667,136.000000,86.666667,96.666667,94.333333,97.333333,34.333333,22.666667,93.000000,116.000000,108.666667,110.333333,102.000000,41.000000,20.666667,107.333333,
597,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,
598,24.666667,111.000000,165.333333,107.666667,114.333333,131.000000,41.000000,20.666667,157.333333,89.666667,92.333333,114.666667,129.333333,32.666667,24.333333,113.666667,88.666667,96.666667,104.666667,108.000000,36.000000,23.333333,99.666667,121.000000,110.000000,120.000000,106.333333,41.000000,21.000000,113.666667,
599,190.666667,167.333333,847.333333,889.000000,840.333333,833.333333,300.666667,190.333333,827.333333,850.000000,834.333333,877.666667,829.333333,297.666667,207.666667,758.666667,841.333333,619.333333,616.000000,574.666667,325.666667,194.000000,568.666667,584.333333,640.333333,901.000000,816.000000,315.666667,199.333333,883.000000,
600,98.666667,174.666667,976.333333,947.666667,883.666667,879.000000,218.333333,107.000000,955.666667,907.333333,885.666667,943.000000,854.666667,218.000000,114.000000,824.666667,878.333333,549.666667,541.000000,573.333333,489.666667,470.000000,557.000000,590.000000,587.000000,966.000000,844.333333,224.666667,109.000000,949.333333,
601,60.666667,42.666667,148.333333,154.666667,175.000000,171.333333,93.666667,53.000000,142.666667,148.000000,146.000000,163.333333,178.333333,78.000000,62.666667,172.333333,151.333333,170.333333,166.666667,183.333333,151.000000,136.666667,171.666667,187.666667,190.333333,178.000000,176.000000,110.666667,60.333333,163.333333,
602,130.333333,115.333333,167.333333,174.000000,185.000000,183.000000,155.000000,123.333333,165.000000,169.333333,168.000000,215.333333,192.000000,143.000000,133.666667,180.000000,164.000000,166.666667,163.333333,179.666667,147.333333,134.333333,166.666667,183.333333,186.666667,187.666667,190.000000,167.666667,127.333333,180.666667,
603,162.666667,146.666667,1032.333333,1052.333333,960.666667,941.333333,295.333333,171.000000,912.666667,995.666667,1058.333333,1004.333333,960.333333,290.666667,168.000000,906.666667,1009.333333,1061.666667,1001.666667,935.333333,297.333333,173.333333,574.666667,1022.333333,1055.333333,987.666667,898.000000,286.333333,162.666667,146.666667,
604,458.666667,433.333333,1137.000000,1148.666667,1130.666667,1143.666667,583.666667,476.000000,1142.333333,1174.666667,1158.333333,1150.000000,1121.000000,605.333333,462.000000,1088.666667,1201.666667,1127.333333,1170.333333,1115.000000,637.333333,468.333333,1105.000000,1165.000000,1205.000000,1274.333333,1137.333333,663.666667,475.666667,1288.666667,
605,573.333333,530.000000,2566.333333,2646.666667,2531.000000,2540.333333,890.666667,602.000000,2587.666667,2675.666667,2656.000000,2727.333333,2462.333333,929.333333,600.000000,2519.000000,2815.333333,2617.333333,2641.666667,2399.000000,991.333333,605.666667,2593.666667,2699.333333,2813.333333,2872.333333,2544.666667,1010.666667,610.000000,2841.000000,
606,183.333333,141.333333,1802.333333,1896.666667,1776.000000,1748.666667,430.333333,185.666667,1831.333333,1914.000000,1854.333333,1960.333333,1693.333333,446.333333,203.666667,1827.666667,2025.666667,1844.333333,1838.666667,1553.000000,474.666667,198.666667,1836.666667,1888.666667,1994.666667,1935.000000,1714.666667,456.666667,197.333333,1876.333333,
607,97.000000,78.000000,1246.333333,1317.333333,1222.000000,1194.333333,262.333333,154.666667,733.333333,766.666667,723.666667,791.666667,700.333333,255.333333,162.000000,744.333333,1408.000000,1266.666667,1262.333333,1028.000000,273.666667,110.000000,1255.333333,1304.666667,1423.000000,1335.333333,1155.666667,270.333333,105.333333,1313.666667,
608,173.666667,140.000000,2162.666667,2262.666667,2143.000000,2059.333333,518.333333,186.000000,2129.333333,2232.666667,2120.666667,2286.333333,1977.000000,464.000000,200.333333,2164.333333,2331.666667,2143.000000,2134.000000,1740.333333,472.000000,184.000000,2150.666667,2239.333333,2339.000000,2251.000000,1941.666667,455.666667,190.000000,2252.666667,
609,174.000000,139.333333,2171.666667,2258.666667,2126.000000,2072.333333,547.333333,187.666667,2141.333333,2240.666667,2115.000000,2281.000000,1969.666667,461.000000,201.000000,2183.666667,2334.333333,2129.000000,2137.666667,1751.000000,471.666667,188.333333,2111.666667,2224.333333,2336.666667,2263.333333,1957.333333,440.000000,190.333333,2239.666667,
610,186.333333,148.666667,2233.000000,2320.333333,2171.000000,2135.000000,555.666667,197.000000,2200.000000,2296.000000,2160.333333,2039.000000,2028.666667,476.000000,205.333333,2236.666667,2375.666667,2181.666667,2184.000000,1798.666667,485.000000,197.666667,2192.000000,2311.666667,2393.333333,2308.666667,2015.666667,457.333333,202.000000,2306.000000,
611,71.333333,54.666667,175.333333,184.333333,201.000000,204.333333,104.666667,61.666667,156.666667,174.000000,180.000000,186.666667,225.666667,88.333333,75.666667,208.333333,178.333333,183.000000,181.666667,194.000000,93.333333,73.000000,172.000000,209.333333,191.666667,198.666667,199.000000,123.000000,67.000000,195.000000,
612,98.000000,78.000000,1262.333333,1347.000000,1236.000000,1194.666667,320.333333,103.666667,1255.333333,1322.333333,1222.333333,1348.333333,1128.000000,262.000000,113.333333,1260.666667,1370.666667,1242.666667,1264.333333,1000.000000,267.333333,101.000000,1251.000000,1295.666667,1378.000000,1307.666667,1166.666667,249.333333,101.666667,1306.333333,
613,67.333333,45.000000,1042.000000,1091.666667,999.333333,967.666667,222.000000,71.666667,1035.666667,1077.000000,971.333333,1093.666667,898.000000,183.000000,79.666667,1041.000000,1132.000000,1011.333333,1032.333333,782.000000,179.333333,73.333333,955.666667,1077.333333,1029.333333,1068.000000,905.000000,179.333333,70.666667,1073.000000,
614,145.666667,113.666667,1925.666667,2012.000000,1863.666667,1829.333333,413.000000,163.000000,1888.000000,1993.333333,1835.666667,2012.666667,1708.666667,383.333333,177.333333,1917.000000,2086.666667,1888.666667,1865.333333,1479.000000,364.666667,162.000000,1769.666667,1977.666667,1911.666667,1972.333333,1688.333333,364.666667,163.333333,1981.333333,
615,754.666667,639.333333,2265.666667,2278.666667,2273.666667,2204.333333,1155.000000,789.000000,2240.000000,2341.666667,2201.333333,2339.666667,2128.333333,1187.333333,819.000000,1882.333333,2312.000000,2213.666667,2217.000000,1879.333333,1155.666667,791.666667,1756.666667,2317.000000,2233.000000,2255.666667,2183.000000,1155.666667,783.000000,2289.333333,
616,66.666667,43.333333,1037.666667,1103.666667,1010.333333,976.000000,200.000000,66.000000,1034.000000,1099.333333,992.666667,1105.333333,897.000000,177.333333,79.000000,793.333333,1120.000000,1018.666667,1005.000000,773.000000,172.000000,67.000000,757.666667,1077.000000,1031.666667,1038.000000,872.666667,171.333333,68.333333,1064.333333,
617,130.333333,93.000000,778.000000,812.000000,795.000000,778.000000,251.000000,128.000000,797.333333,803.333333,826.333333,844.666667,794.000000,253.000000,145.666667,792.333333,855.666667,795.333333,812.333333,736.000000,266.666667,135.666667,839.333333,832.666667,831.333333,875.666667,820.333333,270.666667,136.333333,832.000000,
618,243.333333,164.666667,576.666667,505.666667,526.666667,543.000000,410.000000,224.000000,469.333333,473.666667,504.333333,528.333333,578.666667,376.333333,170.000000,494.000000,469.333333,439.333333,535.333333,545.000000,427.333333,210.666667,431.333333,510.333333,522.333333,539.000000,602.000000,397.666667,189.666667,488.000000,
619,203.666667,157.333333,461.000000,480.000000,533.000000,585.666667,385.000000,203.666667,318.333333,461.000000,480.000000,533.000000,585.666667,385.000000,203.666667,318.333333,461.000000,480.000000,533.000000,585.666667,385.000000,203.666667,318.333333,461.000000,480.000000,533.000000,575.000000,507.666667,280.666667,436.000000,
620,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,
621,191.666667,143.333333,360.333333,365.666667,411.000000,453.333333,363.333333,183.666667,359.666667,350.000000,371.666667,394.000000,452.666667,384.333333,169.666667,383.666667,356.000000,345.666667,405.666667,430.666667,342.000000,177.666667,383.666667,374.000000,396.666667,415.333333,495.666667,378.666667,173.000000,365.666667,
622,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,
623,261.666667,212.666667,877.666667,858.333333,834.333333,860.333333,450.666667,244.666667,923.000000,968.000000,833.666667,926.000000,914.666667,472.000000,239.333333,987.333333,825.000000,841.333333,1002.333333,724.000000,471.666667,223.666667,935.333333,835.333333,840.333333,813.000000,739.333333,439.333333,241.333333,881.666667,
624,3994.333333,3546.666667,5413.666667,5518.000000,5725.333333,5719.666667,4722.333333,3610.000000,5449.333333,5498.666667,5542.000000,5680.666667,6330.000000,4623.666667,3137.333333,5972.000000,6011.666667,6318.666667,5591.333333,5707.333333,4766.666667,3827.666667,5451.000000,5504.000000,5604.666667,5905.000000,5879.000000,4488.333333,3416.666667,5559.666667,
625,3055.666667,2758.000000,6418.000000,6313.000000,6102.000000,5915.000000,4620.666667,3117.333333,5678.000000,6133.666667,6056.333333,5905.666667,5960.333333,4579.000000,3140.666667,5773.333333,6240.666667,6189.000000,6272.000000,5869.000000,4716.000000,3155.666667,6060.000000,6207.666667,5985.333333,6446.333333,6059.000000,4652.333333,3035.666667,5387.666667,
